model,filename_stem,archive,reviewer_name,annotation_id,annotated_text,normalised_annotated_text,effective_error_category,effective_subrule,start,end,modernised_context,modernised_txt_path,pre_modernisation_txt_path,distinct_annotations,affected_documents,affected_archives,affected_reviewers,cross_context_prompt_candidate
Llama 3.3 70B · 12 000 TPM,BnF_266_05,bnf_266,Adriana,760,tambiÃ©n,tambiã©n,Cambios,Otros,3767,3775,"…re escondido entre nosotros o en nuestras casas, en los pocos o en los medanos, y amenaza [[tambiÃ©n]] con pena de la vida al que usurpare algo en este punto, para lo cual darÃ¡ tormento a los…",intermediate/extracted_exports/reviewer_packet_3/01_ANNOTATOR_2026-07-29T19_32_36_106Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_266_05_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_3_packet/BnF_266_05/BnF_266_05_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_264_02,bnf_264,Paloma,2291,"también Hesperides,","también hesperides,",Cambios,Deleción,701,720,"…ras islas de las Hesperides, Cabo Verde, que están en la costa de África; y que se llaman [[también Hesperides,]] por este Rey. En las historias mexicanas, se escribe, que los primeros que la habitaron e…",intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_264_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_264_02/BnF_264_02_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_266_03,bnf_266,Rodrigo,1384,tarde. Salió,tarde. salió,Puntuación,"Coma (,)",417,429,"…ecía después, porque no envió Varco que nos mirara como no parecieron más navíos y era ya [[tarde. Salió]] la común voz diciendo serían dos navíos de Caracas que se estaban aguardando por horas. E…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_266_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BnF_266_03/BnF_266_03_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_264_03,bnf_264,Adriana,572,Tavazco,tavazco,Filológicas - instrucciones,Regularización de labiales (b/v),3904,3911,"…endo a los que había enviado a poblar, las tierras de Onohualco que ahora llaman Yucatán ( [[Tavazco]] , y Campeche. Hasta aquí dicho autor, el cual a f 277. col. 2. dice que Tula se fundó, a l…",intermediate/extracted_exports/reviewer_packet_3/01_ANNOTATOR_2026-07-29T19_32_36_106Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_264_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_3_packet/BnF_264_03/BnF_264_03_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_113_25,bnf_113,Flor,5329,te,te,Abreviaturas,No sub-rule assigned,2887,2889,"…laró mediante José Carrillo, intérprete, y dijo que no sabía firmar, y firmó el dicho sor [[te]] y intérprete, paso ante mí",raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_113_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_113_25/BnF_113_25_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,AGI_INDIFERENTE_1529_N36_07,agi_indiferente,Rodrigo,63,tecaxiqui,tecaxiqui,Cambios,Otros,321,330,"…n, san lorenzo. la cabecera de amatepec tiene por sujetos al pueblecito de san simón, min [[tecaxiqui]] , san marcos ayuquila, san miguel. y la cabecera de tlatlayan tiene por sujetos a san luca…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_INDIFERENTE_1529_N36_07_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGI_INDIFERENTE_1529_N36_07/AGI_INDIFERENTE_1529_N36_07_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5521,tener,tener,Cambios,Deleción,385,390,"…e mayor de aquella ciudad, en que dijo que la otra parte use de su posesión que presupone [[tener]] en un pedazo de las dichas tierras y que no se le perturbe, como queriéndole amparar en e…",intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,AGN_Tierras_v039-2_exp003_41,agn_tierras,Flor,5022,tengo.,tengo.,Puntuación,Punto (.),484,490,…e diligencias y que yo haría e hacer podria siendo presente que cuanto cumplido poder yo [[tengo.]] para lo susodicho trae lo doy a vos los susodichos con sus incidencias dependencias E con…,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGN_Tierras_v039-2_exp003_41_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/AGN_Tierras_v039-2_exp003_41/AGN_Tierras_v039-2_exp003_41_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_244_05,bnf_244,Edna,692,tenia,tenia,Acentuación,No sub-rule assigned,69,74,"Todas las que se me acordaren. Ytem: mando acerca de las Tierras que [[tenia]] , y tengo, declaro primeramente, que se llama el Barrio de Atezcapan, donde estan unos Pal…",intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_244_05_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/BnF_244_05/BnF_244_05_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5550,"tenido, y","tenido, y",Cambios,Sustitución,1037,1046,"…terrazgueros, que al presente labran y tienen sembradas las dichas tierras, como las han [[tenido, y]] por el dicho auto no se hizo despojo, no obstante que en mi primera pon dije que se había…",intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5550,"tenido, y","tenido, y",Puntuación,"Coma (,)",1037,1046,"…terrazgueros, que al presente labran y tienen sembradas las dichas tierras, como las han [[tenido, y]] por el dicho auto no se hizo despojo, no obstante que en mi primera pon dije que se había…",intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,utblac_wbs_1433_duplicated_1,utblac_wbs,Rodrigo,1600,teniendo,teniendo,Cambios,Sustitución,1487,1495,"…ha parecido convenir al bien espiritual y temporal, y conservación de los dichos indios, [[teniendo]] tanto cuidado de procurar que fuesen doctrinados e instruidos en las cosas de nuestra san…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_wbs_1433_duplicated_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/utblac_wbs_1433_duplicated_1/utblac_wbs_1433_duplicated_1_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_032_33,bnf_032,Adriana,278,"teniente, Lorenzo","teniente, lorenzo",Cambios,Deleción,714,731,"…izo en lo que se afirmó y ratificó y no lo firmó porque no supo y lo firmó el dicho señor [[teniente, Lorenzo]] Min, Gaspar Borjes, ante mí, Gómez Dávila, escribano. El dicho Pozo Xico yndio mexicano n…",intermediate/extracted_exports/reviewer_packet_3/01_ANNOTATOR_2026-07-29T19_32_36_106Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_3_packet/BnF_032_33/BnF_032_33_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_174_06,bnf_174,Javier,1225,Teniente:,teniente:,Puntuación,"Coma (,)",30,39,"tizamos; apadrinólos el Señor [[Teniente:]] Las comidas, que nos dieron fueron muy abundantes, y repartimos cantidad a los huéspedes,…",intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_174_06_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_1_packet/BnF_174_06/BnF_174_06_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,UIA_Ms149_Exp2_51,uia_ms149,Arturo,6040,"tenor, del","tenor, del",Puntuación,"Coma (,)",340,350,"…r el muy excelente señor Virrey de esta Nueva España, para que hiciese en el contenido su [[tenor, del]] cual dicho mandamiento es este que se sigue. Don Martín Enríquez, Virrey, Gobernador y Ca…",intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/UIA_Ms149_Exp2_51_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/UIA_Ms149_Exp2_51/UIA_Ms149_Exp2_51_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,AGI_INDIFERENTE_1529_N8_06,agi_indiferente,Rodrigo,32,"tentales, su","tentales, su",Puntuación,"Coma (,)",1707,1719,"…a legua, poco más o menos. Y como era poca la tierra que sembraban, y no bastaba para sus [[tentales, su]] año se sustentan con agua miel que sacan de los magueyes, de que la tierra es muy fértil,…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_INDIFERENTE_1529_N8_06_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGI_INDIFERENTE_1529_N8_06/AGI_INDIFERENTE_1529_N8_06_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,AGN_GralParte_v006_exp617_02,agn_gralparte,Rodrigo,415,tenía,tenía,Cambios,Sustitución,285,290,"…a que el dicho Miguel Hres murió ab intestato y ser vecino de las islas de Canaria, donde [[tenía]] herederos, declaraba y declaro pertenecer el conocimiento de estas causas al juzgado de b…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_GralParte_v006_exp617_02/AGN_GralParte_v006_exp617_02_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,AGN_RealesCedDup_v003_exp334,agn_realesceddup,Alba,668,Teotlalco,teotlalco,Cambios,Deleción,1710,1719,"…y cincuenta pesos de oro de minas, de salario, por año, pagados por el dicho encomendero. [[Teotlalco]] . En México, en este dicho día, mes y año, se hizo presentación a el beneficio de Teotlalc…",intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_RealesCedDup_v003_exp334_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AGN_RealesCedDup_v003_exp334/AGN_RealesCedDup_v003_exp334_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,utblac_eog_j_04_duplicated_02,utblac_eog,Arturo,6075,Tepozotlán,tepozotlán,Filológicas - instrucciones,No modificar otros idiomas,96,106,…ia del señor Virrey marqués de Guadalcazar para que el Colegio de la Compañía de Jesús de [[Tepozotlán]] pueda sacar toda la piedra que hubiere menester para su obra de una cantera que está de p…,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_eog_j_04_duplicated_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/utblac_eog_j_04_duplicated_02/utblac_eog_j_04_duplicated_02_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,AGN_Indios_v009_exp002_fs3v-4_01,agn_indios,Arturo,4610,"Tepozotlán, hay","tepozotlán, hay",Puntuación,"Coma (,)",833,848,"…cipal del pueblo de Chiapa de Mota, por el tiempo de la voluntad de Dios, en el pueblo de [[Tepozotlán, hay]] algunas diferencias entre los naturales, se hace falta, a otras cosas de su reputación, p…",intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Indios_v009_exp002_fs3v-4_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/AGN_Indios_v009_exp002_fs3v-4_01/AGN_Indios_v009_exp002_fs3v-4_01_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_032_23,bnf_032,Arturo,5129,tequioau,tequioau,Filológicas - instrucciones,No modificar otros idiomas,1697,1705,"…an puesto los magueyes, y por eso lo aclaro yo, que soy su padre, Po Mozocoatle, regidor, [[tequioau]] , que esta es la verdad que escribí en mi petición, que se de averiguar, que a sesenta y u…",intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_032_23/BnF_032_23_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,utblac_wbs_1433_duplicated_1,utblac_wbs,Rodrigo,1595,tercera,tercera,Cambios,Sustitución,382,389,"…que habiéndose disminuido tanto los dichos indios, que en algunas partes faltan más de la [[tercera]] parte, les llevan las tasas por entero, que es de tres partes las dos más, de lo que son…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_wbs_1433_duplicated_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/utblac_wbs_1433_duplicated_1/utblac_wbs_1433_duplicated_1_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BP_CM_R494_156_2,bp_cm,Javier,1317,tero,tero,Abreviaturas,Expansión completa,976,980,"…ella alguna cantidad para la gente de las galeras. La patrona dio a pique más a la mar y [[tero]] el buque, pero de ningún servicio, habiéndose roto árboles y de la palamenta y obras muer…",intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/BP_CM_R494_156_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_1_packet/BP_CM_R494_156_2/BP_CM_R494_156_2_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BP_CM_32386_007_2,bp_cm,Rodrigo,1575,terremotos,terremotos,Cambios,Sustitución,792,802,"…s raída. A lo cual se sigue el discurso del mayor daño que hacen en las obras fuertes los [[terremotos]] de tierra que de ordinario se padecen, como también el conocimiento de que al impulso de…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BP_CM_32386_007_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BP_CM_32386_007_2/BP_CM_32386_007_2_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_244_03,bnf_244,Arturo,5870,"testamento, y","testamento, y",Puntuación,"Coma (,)",208,221,"…marzo y a dos andados del mes de abril del año de mil quinientos sesenta y tres, hago mi [[testamento, y]] mando que todas las cosas que fueren necesarias para el bien de mi alma, se hagan con pun…",intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_244_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_244_03/BnF_244_03_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,AGN_Inquisicion_v1568A_exp152_fs115-116v_03,agn_inquisicion,Javier,927,testdo,testdo,Abreviaturas,Expansión completa,998,1004,…mán y Juan Jara y otras personas vecinos y estantes en esta dicha ciudad. Ba Enmdo E vaLa [[testdo]] un nonigo no vaLa de verdad hago mi sig. Escribo Pucó. Sin dro de. Certificamos y damos f…,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_1_packet/AGN_Inquisicion_v1568A_exp152_fs115-116v_03/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_394_07,bnf_394,Rodrigo,1508,testigo sirvieron,testigo sirvieron,Cambios,Deleción,1424,1441,"…Juan Múzquiz a Melchor de San Miguel, y que después de esto el dicho Juan de Rozas y este [[testigo sirvieron]] de las dichas dos estancias obra de un mes y pusieron allí una cuadrilla y dieron de come…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_394_07_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BnF_394_07/BnF_394_07_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,AGN_AHHacienda_v268_exp046_03,agn_ahhacienda,Arturo,4357,testigos,testigos,Puntuación,No sub-rule assigned,722,730,"…isdicción de todos los jueces. Las de más de su favor y la general del derecho y lo firmo [[testigos]] Juo Pérez de Arcivia y el capitán D. Franco de Aranda y Luis de Medina, vecinos desta ciu…",intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v268_exp046_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/AGN_AHHacienda_v268_exp046_03/AGN_AHHacienda_v268_exp046_03_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05,agn_hospjesus,Rodrigo,493,testigos. Ante,testigos. ante,Puntuación,No sub-rule assigned,245,259,"…os demás principales de la dicha villa de Cuyuacan, fueron dadas ciertas informaciones de [[testigos. Ante]] el dicho juez de comisión y por el recibidas, y hecha otra asimismo de oficio, cerca de l…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_264_02,bnf_264,Paloma,2292,testimonios,testimonios,Cambios,Inserción,845,856,"…icanas, se escribe, que los primeros que la habitaron eran gigantes, de que hay bastantes [[testimonios]] ; como también de que los hubo, en Yucatán, como lo escribe Herrera, Dec. 4, lib. 10, cap.…",intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_264_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_264_02/BnF_264_02_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_267_23,bnf_267,Paco,3329,teutalco,teutalco,Abreviaturas,Expansión completa,239,247,…o de vinc 548 po 6 to • texupalagaxco • cuitlatenanco 260 po to 56 po to • oztutla pdo de [[teutalco]] 181 po 4 to • teupantlan pdo de epatlan 973 po 2 to 8 jasoeteremendo 170 po 2 to • coyatl…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_267_23_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_267_23/BnF_267_23_GT.txt,1,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_174_02,bnf_174,Javier,987,Theniente,theniente,Filológicas - mecánicas,Simplificación de grupos consonánticos,107,116,"…or. Gral. Dn. Domingo Gironza P. de Cruzat. Gobernador de las Armas de esta Provincia. De [[Theniente]] de Capitán General, y Alcalde Mayor en ella por su Majestad. Son tantos y tan notorios lo…",intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_174_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_1_packet/BnF_174_02/BnF_174_02_GT.txt,1,1,1,1,False
