model,filename_stem,archive,reviewer_name,annotation_id,annotated_text,normalised_annotated_form,effective_error_category,effective_subrule,modernised_start,modernised_end,modernised_context,approximate_source_start,approximate_source_end,approximate_source_context,document_alignment_ratio,context_status,modernised_txt_path,pre_modernisation_txt_path
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2203,sean,sean,Cambios,Inserción,1096,1100,"…eremos más defraudados, porque las personas que en nuestro nombre van a la dicha cuenta no se buscan que [[sean]] inteligentes y de la experiencia ni de la confianza necesaria, lo cual debiera verificar bien, porque ha…",40,40,Presidente E oidores de la nra Audiençia [[]] rreal que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2207,de la,de la,Cambios,Inserción,1116,1121,"…os, porque las personas que en nuestro nombre van a la dicha cuenta no se buscan que sean inteligentes y [[de la]] experiencia ni de la confianza necesaria, lo cual debiera verificar bien, porque hasta agora se sabe que…",40,40,Presidente E oidores de la nra Audiençia [[]] rreal que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2210,de la,de la,Cambios,Inserción,2496,2501,"…la mi merced fuese. Y porque yo quiero ser informado de lo que cerca de lo susodicho ha pasado y pasa, y [[de la]] orden que en ello se podrá tener, que más convenga al servicio de Dios, nuestro Señor, y nuestro, y bien…",48,48,Presidente E oidores de la nra Audiençia rreal q [[]] ue Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro cons…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2211,debiera verificar,debiera verificar,Cambios,Inserción,1172,1189,"…icha cuenta no se buscan que sean inteligentes y de la experiencia ni de la confianza necesaria, lo cual [[debiera verificar]] bien, porque hasta agora se sabe que de pueblo de encomendero, aunque están más cargados que los nuestro…",41,41,Presidente E oidores de la nra Audiençia [[]] rreal que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el n…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2213,ha,ha,Cambios,Inserción,214,216,"…cenciado Gerónimo de Ulloa, fiscal en el nuestro Consejo Real de las Indias, me ha hecho relación de que [[ha]] sido informado de que luego que el licenciado Valderrama del nuestro Consejo se vino de esa tierra a est…",17,17,Presidente E oido [[]] res de la nra Audiençia rreal que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2215,ha,ha,Cambios,Inserción,1300,1302,"…porque hasta agora se sabe que de pueblo de encomendero, aunque están más cargados que los nuestros, se [[ha]] perdido ni disminuido de la cuenta, porque saben que de los mismos, como dueños presentes, no se les pue…",41,41,Presidente E oidores de la nra Audiençia [[]] rreal que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el n…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2215,ha,ha,Cambios,Sustitución,1300,1302,"…porque hasta agora se sabe que de pueblo de encomendero, aunque están más cargados que los nuestros, se [[ha]] perdido ni disminuido de la cuenta, porque saben que de los mismos, como dueños presentes, no se les pue…",41,41,Presidente E oidores de la nra Audiençia [[]] rreal que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el n…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2216,ha,ha,Cambios,Inserción,2476,2478,"…ca convenir, o como la mi merced fuese. Y porque yo quiero ser informado de lo que cerca de lo susodicho [[ha]] pasado y pasa, y de la orden que en ello se podrá tener, que más convenga al servicio de Dios, nuestro S…",48,48,Presidente E oidores de la nra Audiençia rreal q [[]] ue Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro cons…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2217,disminuido,disminuido,Cambios,Inserción,1314,1324,"…agora se sabe que de pueblo de encomendero, aunque están más cargados que los nuestros, se ha perdido ni [[disminuido]] de la cuenta, porque saben que de los mismos, como dueños presentes, no se les puede hacer este fraude,…",42,42,Presidente E oidores de la nra Audiençia r [[]] real que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nr…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2218,de los mismos,de los mismos,Cambios,Sustitución,1356,1369,"…, aunque están más cargados que los nuestros, se ha perdido ni disminuido de la cuenta, porque saben que [[de los mismos]] , como dueños presentes, no se les puede hacer este fraude, el cual es grande para nuestra real hacienda…",42,42,Presidente E oidores de la nra Audiençia r [[]] real que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nr…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2219,dueños,dueños,Cambios,Deleción,1376,1382,"…argados que los nuestros, se ha perdido ni disminuido de la cuenta, porque saben que de los mismos, como [[dueños]] presentes, no se les puede hacer este fraude, el cual es grande para nuestra real hacienda y patrimonio…",42,42,Presidente E oidores de la nra Audiençia r [[]] real que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nr…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2220,mandeis proseguir,mandeis proseguir,Cambios,Sustitución,1507,1524,"…s puede hacer este fraude, el cual es grande para nuestra real hacienda y patrimonio real. Suplicando me [[mandeis proseguir]] cerca dello lo que más a nuestro real servicio conviene, de manera que nadie se atreva a dar calor a sem…",43,43,Presidente E oidores de la nra Audiençia rr [[]] eal que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2221,nadie,nadie,Cambios,Inserción,1596,1601,"…. Suplicando me mandeis proseguir cerca dello lo que más a nuestro real servicio conviene, de manera que [[nadie]] se atreva a dar calor a semejantes fraudes y engaños, y os mandeis enviar relación de que tantos pueblos…",43,43,Presidente E oidores de la nra Audiençia rr [[]] eal que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2222,atreva,atreva,Cambios,Deleción,1605,1611,"…ndo me mandeis proseguir cerca dello lo que más a nuestro real servicio conviene, de manera que nadie se [[atreva]] a dar calor a semejantes fraudes y engaños, y os mandeis enviar relación de que tantos pueblos, de los q…",43,43,Presidente E oidores de la nra Audiençia rr [[]] eal que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2223,mandeis enviar,mandeis enviar,Cambios,Sustitución,1661,1675,"…o real servicio conviene, de manera que nadie se atreva a dar calor a semejantes fraudes y engaños, y os [[mandeis enviar]] relación de que tantos pueblos, de los que están en la dicha nuestra real corona, han pedido cuenta y en…",44,44,Presidente E oidores de la nra Audiençia rre [[]] al que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2224,cuenta desde,cuenta desde,Cambios,Inserción,1989,2001,"…y qué diligencia se hizo por nuestra parte, y así mismo, cuántos pueblos de los encomenderos han pedido [[cuenta desde]] el dicho tiempo acá, y en lo que estaban contados y se contaron después, y que, para evitar estos fraude…",45,45,Presidente E oidores de la nra Audiençia rrea [[]] l que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro c…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2225,aislar,aislar,Cambios,Inserción,2113,2119,"…ho tiempo acá, y en lo que estaban contados y se contaron después, y que, para evitar estos fraudes y es [[aislar]] de costa a nos y a los dichos indios, pidiendo la dicha nueva cuenta, mandeis que, hecha la dicha cuenta…",46,46,Presidente E oidores de la nra Audiençia rreal [[]] que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro co…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2226,mandeis,mandeis,Cambios,Sustitución,2190,2197,"…a evitar estos fraudes y es aislar de costa a nos y a los dichos indios, pidiendo la dicha nueva cuenta, [[mandeis]] que, hecha la dicha cuenta y tasación, intervención de personas de inteligencia y conciencia, no se pued…",47,47,Presidente E oidores de la nra Audiençia rreal [[]] que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro con…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2227,pueda,pueda,Cambios,Sustitución,2298,2303,"…deis que, hecha la dicha cuenta y tasación, intervención de personas de inteligencia y conciencia, no se [[pueda]] pedir nueva cuenta y tasa por algún tiempo cierto, cual a nos parezca convenir, o como la mi merced fues…",47,47,Presidente E oidores de la nra Audiençia rreal [[]] que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro con…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2228,parezca,parezca,Cambios,Sustitución,2366,2373,"…de inteligencia y conciencia, no se pueda pedir nueva cuenta y tasa por algún tiempo cierto, cual a nos [[parezca]] convenir, o como la mi merced fuese. Y porque yo quiero ser informado de lo que cerca de lo susodicho ha…",47,48,Presidente E oidores de la nra Audiençia rreal [[q]] ue Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro cons…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2229,conviene,conviene,Cambios,Sustitución,1572,1580,"…cienda y patrimonio real. Suplicando me mandeis proseguir cerca dello lo que más a nuestro real servicio [[conviene]] , de manera que nadie se atreva a dar calor a semejantes fraudes y engaños, y os mandeis enviar relación…",43,43,Presidente E oidores de la nra Audiençia rr [[]] eal que Reside En la çiudad de mexico de la nueva españa el liçenciado geronimo de Ulloa fiscal en el nro…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_119-148_33,bnf_119-148,Paloma,2230,conviene,conviene,Cambios,Sustitución,2906,2914,"…o Consejo Real de las Indias, relación particular de todo ello, juntamente con vuestro parecer de lo que [[conviene]] proveerse cerca dello, y en el entretanto que la mandamos ver y probar lo que conviene, hareis que en lo…",94,95,Presidente E oidores de la nra Audiençia rreal que Reside En la çiudad de mexico de la nueva e [[s]] paña el liçenciado geronimo de Ulloa fiscal en el nro consejo rreal de las yndias me ha hecho rrelaçion q…,0.008500899133562204,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt
